2003;aantal_hh
2004;aantal_hh
2005;aantal_hh
2006;aantal_hh
2007;aantal_hh
2008;aantal_hh
2009;aantal_hh
2010;aantal_hh
2011;aantal_hh
2012;aantal_hh
2013;a_hh
2014;a_hh
