2003;geboo_tot
2004;geboo_tot
2005;geboo_tot
2006;geboo_tot
2007;geboo_tot
2008;geboo_tot
2009;geboo_tot
2010;geboo_tot
2011;geboo_tot
2012;geboo_tot
2013;a_geb
2014;a_geb
