2003;aant_vrouw
2004;aant_vrouw
2005;aant_vrouw
2006;aant_vrouw
2007;aant_vrouw
2008;aant_vrouw
2009;aant_vrouw
2010;aant_vrouw
2011;aant_vrouw
2012;aant_vrouw
2013;a_vrouw
2014;a_vrouw
