2003;ao_uit_tot
2004;ao_uit_tot
2005;ao_uit_tot
2006;ao_uit_tot
2007;ao_uit_tot
2008;ao_uit_tot
2009;ao_uit_tot
2010;ao_uit_tot
2011;ao_uit_tot
2012;ao_uit_tot
2013;a_soz_ao
2014;a_soz_ao
