2003;p_00_14_jr
2004;p_00_14_jr
2005;p_00_14_jr
2006;p_00_14_jr
2007;p_00_14_jr
2008;p_00_14_jr
2009;p_00_14_jr
2010;p_00_14_jr
2011;p_00_14_jr
2012;p_00_14_jr
2013;p_00_14
2014;p_00_14
