2003;opp_tot
2004;opp_tot
2005;opp_tot
2006;opp_tot
2007;opp_tot
2008;opp_tot
2009;opp_tot
2010;opp_tot
2011;opp_tot
2012;opp_tot
2013;a_opp_ha
2014;a_opp_ha
